gender,age,field,from,income,career,attr,sinc,intel,fun,amb,shar,sports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
0,29.0,International Affairs/Finance,Pennsylvania,"58,802.00",Finance,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0
0,29.0,International Affairs/Finance,Pennsylvania,"58,802.00",Finance,5.0,6.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0
0,29.0,International Affairs/Finance,Pennsylvania,"58,802.00",Finance,6.0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0
0,29.0,International Affairs/Finance,Pennsylvania,"58,802.00",Finance,6.0,5.0,6.0,7.0,7.0,7.0,5.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,2.0,7.0,7.0,5.0,7.0,2.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,2.0,8.0,8.0,7.0,8.0,6.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,4.0,6.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,4.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,4.0,7.0,7.0,6.0,6.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,7.0,8.0,7.0,7.0,5.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,1.0,7.0,8.0,8.0,8.0,8.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,1.0,5.0,7.0,8.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,23.0,International Affairs,Ohio,"40,749.00",Business,4.0,6.0,7.0,6.0,7.0,7.0,8.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0
0,28.0,MBA,California,,Finance,7.0,7.0,8.0,6.0,7.0,5.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,6.0,5.0,6.0,6.0,7.0,4.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,7.0,8.0,7.0,6.0,5.0,6.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,7.0,5.0,6.0,8.0,6.0,4.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,6.0,7.0,7.0,5.0,5.0,3.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,8.0,7.0,6.0,8.0,6.0,2.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,8.0,6.0,7.0,8.0,7.0,6.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,8.0,7.0,9.0,6.0,7.0,7.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,28.0,MBA,California,,Finance,7.0,8.0,8.0,6.0,7.0,6.0,7.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,5.0,7.0,7.0,5.0,6.0,5.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,2.0,3.0,3.0,3.0,5.0,2.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,2.0,6.0,7.0,2.0,4.0,2.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,4.0,6.0,7.0,5.0,,4.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,1.0,6.0,6.0,3.0,4.0,2.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,4.0,6.0,6.0,3.0,5.0,4.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,6.0,7.0,7.0,8.0,8.0,3.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,7.0,7.0,7.0,6.0,8.0,7.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,7.0,7.0,8.0,8.0,8.0,7.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,22.0,international affairs/international finance,"San Diego, CA","47,997.00",management consulting,5.0,7.0,7.0,6.0,7.0,5.0,5.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0
0,35.0,Health policy,New York,,health policy,5.0,7.0,7.0,5.0,,4.0,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,7.0,7.0,7.0,6.0,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,5.0,7.0,7.0,5.0,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,4.0,7.0,7.0,5.0,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,5.0,6.0,7.0,5.0,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,7.0,7.0,7.0,5.0,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,7.0,5.0,7.0,7.0,5.0,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,8.0,7.0,7.0,7.0,7.0,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,6.0,6.0,7.0,5.0,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,35.0,Health policy,New York,,health policy,7.0,8.0,8.0,,,,3.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,3.0,7.0,6.0,4.0,6.0,7.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,4.0,6.0,6.0,5.0,6.0,6.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,4.0,8.0,7.0,6.0,6.0,7.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,4.0,8.0,7.0,6.0,6.0,7.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,4.0,8.0,7.0,6.0,7.0,6.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,4.0,8.0,7.0,5.0,7.0,7.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,7.0,6.0,7.0,7.0,7.0,7.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,4.0,7.0,6.0,4.0,6.0,5.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,6.0,6.0,6.0,6.0,5.0,4.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,30.0,English and Comp Lit,California,"78,704.00",academics,5.0,7.0,7.0,8.0,8.0,7.0,5.0,10.0,10.0,7.0,7.0,5.0,1.0,7.0,10.0,1.0,8.0,8.0,7.0,9.0,10.0,9.0
0,24.0,international finance and business,taiwan,,financial service or fashion,7.0,8.0,7.0,8.0,7.0,6.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,4.0,4.0,4.0,3.0,3.0,3.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,6.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,5.0,5.0,5.0,5.0,5.0,4.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,7.0,8.0,8.0,7.0,8.0,5.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,7.0,6.0,7.0,6.0,6.0,5.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,8.0,7.0,7.0,8.0,7.0,6.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,8.0,7.0,8.0,8.0,8.0,7.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,9.0,8.0,8.0,9.0,8.0,9.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,24.0,international finance and business,taiwan,,financial service or fashion,7.0,7.0,7.0,8.0,6.0,5.0,7.0,5.0,9.0,5.0,5.0,8.0,5.0,9.0,6.0,7.0,9.0,9.0,7.0,8.0,9.0,7.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,8.0,9.0,8.0,9.0,10.0,7.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,6.0,8.0,9.0,6.0,10.0,6.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,8.0,8.0,9.0,7.0,9.0,7.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,5.0,10.0,8.0,8.0,9.0,4.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,5.0,5.0,6.0,10.0,5.0,4.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,8.0,9.0,8.0,8.0,8.0,4.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,6.0,4.0,4.0,9.0,5.0,9.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Sociomedical Sciences- School of Public Health,"Brooklyn, NY","31,143.00",academic research,8.0,8.0,9.0,8.0,9.0,9.0,3.0,5.0,9.0,9.0,9.0,6.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,7.0,8.0,8.0,8.0,9.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,7.0,7.0,8.0,9.0,8.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,6.0,8.0,10.0,9.0,10.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,6.0,8.0,9.0,8.0,9.0,9.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,1.0,7.0,8.0,9.0,10.0,9.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,6.0,8.0,8.0,8.0,9.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,7.0,8.0,9.0,9.0,9.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,9.0,9.0,9.0,9.0,9.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,8.0,9.0,9.0,9.0,9.0,8.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,22.0,Epidemiology,New Jersey,,Epidemiologist,5.0,8.0,9.0,9.0,9.0,6.0,5.0,2.0,8.0,3.0,2.0,1.0,4.0,1.0,7.0,8.0,2.0,6.0,4.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,8.0,9.0,9.0,7.0,6.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,7.0,6.0,7.0,6.0,6.0,7.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,8.0,8.0,8.0,7.0,6.0,5.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,6.0,6.0,6.0,6.0,6.0,6.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,6.0,7.0,7.0,7.0,7.0,6.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,6.0,8.0,8.0,7.0,6.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,7.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,7.0,7.0,7.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
0,24.0,Social work,Uzbekistan,,boxing champ,7.0,8.0,7.0,6.0,6.0,6.0,9.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,8.0,10.0,10.0,8.0,6.0,7.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,7.0,10.0,10.0,7.0,10.0,8.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,10.0,10.0,10.0,7.0,10.0,6.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,8.0,10.0,10.0,10.0,10.0,10.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,8.0,10.0,10.0,8.0,9.0,7.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,10.0,10.0,10.0,10.0,10.0,5.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,10.0,9.0,8.0,8.0,9.0,9.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,10.0,10.0,10.0,8.0,10.0,9.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,8.0,10.0,10.0,8.0,9.0,6.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,34.0,International Business,Nebraska,"32,129.00",International Business,10.0,10.0,10.0,10.0,10.0,10.0,5.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0
1,25.0,Statistics,Queens,,Paper Back Writer,6.0,6.0,7.0,6.0,5.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,3.0,8.0,8.0,4.0,7.0,6.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,3.0,8.0,8.0,4.0,7.0,6.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,2.0,9.0,9.0,8.0,9.0,5.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,3.0,7.0,7.0,6.0,8.0,9.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,8.0,8.0,9.0,9.0,9.0,10.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,9.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,9.0,10.0,8.0,8.0,8.0,5.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,6.0,8.0,9.0,9.0,9.0,5.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,25.0,Statistics,Queens,,Paper Back Writer,6.0,6.0,6.0,7.0,6.0,10.0,8.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0
1,24.0,Medical Informatics,Kansas,"44,195.00",Professor,4.0,6.0,6.0,,5.0,,5.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0
1,24.0,Medical Informatics,Kansas,"44,195.00",Professor,7.0,6.0,6.0,6.0,5.0,7.0,5.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0
1,24.0,Medical Informatics,Kansas,"44,195.00",Professor,8.0,7.0,7.0,6.0,7.0,8.0,5.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0
1,24.0,Medical Informatics,Kansas,"44,195.00",Professor,5.0,5.0,7.0,8.0,5.0,2.0,5.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0
1,24.0,Medical Informatics,Kansas,"44,195.00",Professor,5.0,6.0,6.0,2.0,,5.0,5.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0
1,24.0,Medical Informatics,Kansas,"44,195.00",Professor,7.0,7.0,7.0,8.0,7.0,6.0,5.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0
